"Data Source","World Development Indicators",

"Last Updated Date","2016-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Myanmar","MMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","2717.247","2592.569","2882.262","2636.573","2860.26","2728.248","2808.922","3619.329","2929.933","3215.959","4616.753","5104.464","4899.112","4110.707","4675.425","4587.417","4899.112","5174.137","5155.802","5100.797","5526.169","5639.846","5599.509","5775.525","6571.264","6710.61","6791.284","4976.119","4118.041","4462.739","4275.722","4180.38","4888.111","5342.819","6244.901","6959.966","7256.993","7499.015","8078.401","8969.482","10087.917","8723.793","9207.837","9845.895","12434.797","11613.389","12610.813","12636.482","9028.154","10388.611","8987.817","10439.949","","","","",
"Middle East & North Africa (developing only)","MNA","CO2 emissions (kt)","EN.ATM.CO2E.KT","84204.2417540676","84640.8563409405","87777.8771121705","95989.1665694952","108309.769785624","127601.530271153","151663.029941008","154290.055522529","196498.578273675","200178.61550589","210994.916363885","224665.722672192","235056.41603374","272043.908893119","280834.905112847","286811.755213822","340482.328127918","354050.401592255","376647.958235536","392766.007648417","366253.595843847","340603.406122597","365303.317037123","407442.128215575","440210.236411896","459072.720370836","469467.082762526","499193.564971304","536907.525798757","552849.461764832","559387.673477501","592034.703679143","615446.785013902","644762.3358468","689458.461034079","717856.754331529","725488.337026451","715747.062","801114.822","867021.813","872980.688","899467.429","903750.485","967435.274","1026283.29","1088875.313","1125809.337","1139696.266","1212394.541","1251231.738","1286882.312","1309434.362","","","","",
"Montenegro","MNE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2057.187","2383.55","2251.538","2750.25","1826.166","2581.568","2570.567","","","","",
"Mongolia","MNG","CO2 emissions (kt)","EN.ATM.CO2E.KT","1294.451","1393.46","1972.846","1602.479","2046.186","1958.178","1954.511","2152.529","2482.559","2684.244","2849.259","3036.276","3281.965","3479.983","3751.341","4066.703","4404.067","4972.452","5782.859","6299.906","6879.292","6644.604","6761.948","6996.636","6450.253","9028.154","9673.546","10586.629","11595.054","10568.294","10043.913","12207.443","11078.007","9314.18","7961.057","7924.387","8041.731","7711.701","7708.034","7554.02","7506.349","7884.05","8287.42","8034.397","8551.444","8646.786","9497.53","10091.584","10029.245","11052.338","11510.713","19079.401","","","","",
"Northern Mariana Islands","MNP","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","1884.838","2632.906","1987.514","1661.151","2141.528","2005.849","2126.86","1873.837","2779.586","3241.628","2984.938","3615.662","3300.3","3564.324","3149.953","2885.929","2559.566","2713.58","2874.928","2643.907","3208.625","2489.893","2541.231","1976.513","1536.473","1147.771","982.756","982.756","1012.092","1041.428","1001.091","1026.76","1001.091","1078.098","1070.764","1111.101","1041.428","1125.769","1133.103","1188.108","1349.456","1580.477","1587.811","1917.841","1921.508","1822.499","1980.18","2390.884","2339.546","2570.567","2874.928","3281.965","","","","",
"Mauritania","MRT","CO2 emissions (kt)","EN.ATM.CO2E.KT","36.67","47.671","62.339","88.008","117.344","161.348","179.683","198.018","234.688","275.025","429.039","399.703","447.374","469.376","484.044","509.713","517.047","557.384","583.053","605.055","630.724","663.727","883.747","938.752","872.746","656.393","374.034","3285.632","3230.627","2849.259","2665.909","2750.25","2940.934","2959.269","3120.617","2966.603","2973.937","2959.269","1063.43","1133.103","1173.44","1283.45","1353.123","1389.793","1536.473","1587.811","1609.813","1844.501","1936.176","2130.527","2137.861","2310.21","","","","",
"Mauritius","MUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","179.683","187.017","253.023","209.019","308.028","304.361","275.025","498.712","638.058","572.052","498.712","396.036","689.396","678.395","693.063","590.387","619.723","641.725","630.724","660.06","590.387","542.716","502.379","597.721","627.057","707.731","799.406","931.418","854.411","1052.429","1463.133","1521.805","1708.822","1774.828","1624.481","1829.833","1950.844","1998.515","2170.864","2427.554","2691.578","2863.927","2885.929","3061.945","3091.281","3296.633","3630.33","3689.002","3769.676","3696.336","3916.356","3916.356","","","","",
"Malawi","MWI","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","330.03","348.365","429.039","366.7","388.702","381.368","454.708","502.379","546.383","572.052","550.05","579.386","583.053","638.058","671.061","638.058","711.398","605.055","594.054","575.719","557.384","557.384","553.717","546.383","542.716","564.718","612.389","660.06","656.393","693.063","718.732","729.733","711.398","759.069","828.742","997.424","905.749","905.749","883.747","957.087","975.422","916.75","953.42","953.42","1147.771","1056.096","1213.777","1206.443","","","","",
"Malaysia","MYS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","14601.994","16677.516","17913.295","17513.592","19050.065","19446.101","23894.172","22610.722","23237.779","27278.813","27997.545","30824.802","30571.779","37971.785","34697.154","36237.294","39984.968","40762.372","42724.217","49882.201","56592.811","68591.235","75298.178","91722.671","94010.879","121132.011","125374.73","124821.013","114186.713","107934.478","126603.175","136716.761","135128.95","160266.235","167332.544","177372.79","170647.512","188124.434","208237.929","203951.206","224589.082","225692.849","","","","",
"North America","NAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","3083748.982","3074863.841","3194551.054","3330490.411","3493998.274","3643256.175","3821399.035","3977818.587","4135118.219","4332347.814","4670617.563","4709608.774","4946342.96","5152241.343","4988902.162","4803931.348","5012888.009","5150899.221","5307183.094","5344326.137","5166880.007","4966192.431","4721955.563","4751016.538","4901231.526","4915085.452","4900941.833","5120298.106","5349228.916","5419140.271","5259336.078","5249673.533","5352118.512","5479077.386","5555904.703","5606003.257","5740637.162","5870313.283","5917837.603","6026388.137","6236807.931","6129826.873","6168587.063","6232917.244","6316477.173","6358677.009","6254625.884","6356242.121","6166958.915","5782022.924","5905450.477","5791425.112","","","","",
"Namibia","NAM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.669","1015.759","1122.102","1151.438","1320.12","1631.815","1749.159","1796.83","1906.84","1664.818","1642.816","2016.85","1760.16","1873.837","1961.845","2310.21","2328.545","2409.219","3578.992","3182.956","3179.289","2775.919","","","","",
"New Caledonia","NCL","CO2 emissions (kt)","EN.ATM.CO2E.KT","861.745","887.414","564.718","619.723","1100.1","1232.112","1510.804","1474.134","1840.834","1558.475","2394.551","2420.22","1705.155","2599.903","2783.253","2530.23","2390.884","2141.528","1543.807","1642.816","2002.182","1393.46","1265.115","1155.105","1206.443","1455.799","1404.461","1459.466","1547.474","1694.154","1624.481","1789.496","1771.161","1771.161","1723.49","1730.824","1763.827","1826.166","1804.164","2035.185","2299.209","1906.84","2427.554","2750.25","2552.232","2838.258","2779.586","2944.601","3281.965","2849.259","3920.023","3854.017","","","","",
"Niger","NER","CO2 emissions (kt)","EN.ATM.CO2E.KT","29.336","55.005","66.006","88.008","95.342","91.675","135.679","132.012","161.348","190.684","216.353","231.021","253.023","330.03","289.693","333.697","333.697","366.7","418.038","480.377","572.052","685.729","748.068","964.421","993.757","997.424","902.082","1001.091","990.09","1041.428","832.409","821.408","784.738","880.08","872.746","920.417","1015.759","1012.092","1074.431","1059.763","795.739","759.069","814.074","880.08","964.421","828.742","806.74","821.408","916.75","1151.438","1353.123","1422.796","","","","",
"Nigeria","NGA","CO2 emissions (kt)","EN.ATM.CO2E.KT","3406.643","4114.374","4180.38","5350.153","7275.328","11763.736","12907.84","12838.167","6633.603","12112.101","21539.958","32280.601","41426.099","49577.84","62291.329","47395.975","55247.022","50567.93","48294.39","70289.056","68154.862","65958.329","65602.63","59929.781","69625.329","69893.02","73505.015","59343.061","70747.431","42441.858","45375.458","45247.113","64883.898","60061.793","46658.908","34917.174","40421.341","40190.32","40182.986","44788.738","79181.531","83350.91","98125.253","93138.133","97047.155","104696.517","98513.955","95250.325","92683.425","71788.859","85221.08","88026.335","","","","",
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","531.715","561.051","660.06","843.41","949.753","781.071","960.754","1081.765","1232.112","1287.117","1404.461","1507.137","1606.146","1829.833","1950.844","1928.842","2225.869","2838.258","2632.906","1712.489","2027.851","2141.528","2115.859","2002.182","1851.835","1991.181","2262.539","2438.555","2247.871","1477.801","2548.565","2005.849","2394.551","2302.876","2541.231","2779.586","2874.928","3142.619","3421.311","3626.663","3762.342","3964.027","4037.367","4411.401","4426.069","4319.726","4466.406","4605.752","4422.402","4554.414","4624.087","4899.112","","","","",
"Netherlands","NLD","CO2 emissions (kt)","EN.ATM.CO2E.KT","73505.015","75888.565","83358.244","91227.626","96867.472","100497.802","103655.089","106783.04","113552.322","115910.203","141934.902","140875.139","157794.677","165645.724","160445.918","153020.243","169683.091","164277.933","170548.503","187812.739","177508.469","164956.328","134322.21","138256.901","145055.519","147948.782","145095.856","152569.202","146914.688","163100.826","158403.399","165154.346","162224.413","164802.314","165312.027","168304.299","175150.588","167860.592","168821.346","163907.566","165356.031","168065.944","172026.304","174805.89","176690.728","172022.637","167108.857","171490.922","173163.074","169364.062","181927.204","168007.272","","","","",
"High income: nonOECD","NOC","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3164839.71328502","3103618.88577774","2892101.49605964","2757430.85739794","2739602.56704017","2663375.05141297","2693195.12498286","2769809.71715679","2890706.62524915","2898474.7202603","2940962.06356503","3041112.4277268","3120960.24752627","3179852.80564936","3340508.54687889","3335594.19268278","3460894.23414859","3358571.62237706","3638816.57413967","3735955.50813045","","","","",
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","13102.191","13351.547","14077.613","14983.362","16189.805","16409.825","19563.445","19328.757","21140.255","22222.02","28012.213","27198.139","29427.675","30524.108","27693.184","29666.03","29218.656","31202.503","32559.293","33787.738","36592.993","34433.13","34147.104","31906.567","34458.799","36904.688","37619.753","38529.169","37561.081","41785.465","31385.853","31741.552","29655.029","31965.239","30575.446","31140.164","31330.848","34466.133","36618.662","40978.725","38730.854","41129.072","37495.075","42632.542","42647.21","42438.191","44257.023","45089.432","50325.908","52240.082","56794.496","45533.139","","","","",
"Nepal","NPL","CO2 emissions (kt)","EN.ATM.CO2E.KT","80.674","80.674","88.008","99.009","150.347","179.683","190.684","212.686","253.023","399.703","227.354","198.018","267.691","421.705","425.372","352.032","282.359","337.364","330.03","513.38","542.716","454.708","443.707","495.045","704.064","678.395","704.064","872.746","993.757","913.083","634.391","960.754","1331.121","1466.8","1697.821","2035.185","2486.226","2783.253","2251.538","3219.626","3234.294","3454.314","2709.913","2951.935","2768.585","3241.628","2662.242","2739.249","3014.274","3619.329","4330.727","4334.394","","","","",
"New Zealand","NZL","CO2 emissions (kt)","EN.ATM.CO2E.KT","11543.716","11767.403","11210.019","12229.445","13105.858","13699.912","14015.274","13641.24","13487.226","14271.964","14194.957","15060.369","16197.139","18202.988","18756.705","18261.66","19237.082","20300.512","18008.637","16475.831","17458.587","16527.169","18239.658","17964.633","19295.754","21803.982","22893.081","24110.525","25397.642","25404.976","23663.151","24176.531","25129.951","26904.779","26387.732","27146.801","28767.615","30971.482","29952.056","32716.974","32896.657","34510.137","33201.018","33938.085","34759.493","33919.75","33553.05","33648.392","34268.115","32320.938","31748.886","31231.839","","","","",
"High income: OECD","OEC","CO2 emissions (kt)","EN.ATM.CO2E.KT","5668393.5355214","5784145.13499203","6042262.18433566","6378499.26676394","6690991.6956606","6978681.96703612","7287915.80805815","7596239.7037869","7999079.0432902","8482760.05405267","9201071.68834551","9355868.95837412","9807259.20778285","10290017.976694","10045484.525107","9718289.51167416","10205052.8596463","10401371.5072471","10655131.4761999","10929000.4163638","10645339.3171653","10207024.4077818","9822724.17891609","9785244.27007901","10042242.3326431","10133003.2273696","10108487.9895356","10424013.5694098","10779773.4871171","11037628.2098897","10811986.3702701","10886269.8772533","10952899.961","11058553.565","11196880.139","11341018.908","11669362.088","11766189.223","11745639.355","11892220.346","12189408.694","12143952.562","12193328.717","12353990.988","12495449.18","12484701.203","12409050.993","12511569.312","12240959.38","11471424.762","11812195.405","11589131.795","","","","",
"OECD members","OED","CO2 emissions (kt)","EN.ATM.CO2E.KT","5729496.16745582","5847718.53788647","6107652.76059389","6446233.30887121","6770077.35811918","7058603.57036322","7377267.61580071","7696478.21282134","8104768.5604097","8598080.3091237","9330239.17841897","9503585.76262813","9966380.355035","10466193.6203426","10236613.404216","9926624.84547531","10441798.6575155","10655573.7439054","10936435.9977558","11227364.5897198","10975979.4126712","10562268.4154261","10210354.4557657","10147651.9371999","10408324.4124189","10522884.0714938","10516533.468397","10859233.5472637","11208924.5919031","11540946.5211826","11270758.3381763","11361188.1527293","11434707.091","11548138.402","11701862.709","11841285.716","12199049.237","12323771.241","12320316.927","12471599.012","12788068.446","12734141.544","12790873.701","12978433.417","13132638.101","13157529.697","13115956.918","13255093.899","13000725.11","12199844.976","12555261.617","12376521.036","","","","",
"Oman","OMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","11.001","25.669","29.336","135.679","161.348","234.688","234.688","2093.857","2090.19","2112.192","2335.879","7256.993","8327.757","8507.44","7796.042","7722.702","6046.883","6017.547","5735.188","7532.018","8060.066","8661.454","9875.231","9464.527","10586.629","10065.915","11386.035","11771.07","12079.098","13457.89","15306.058","15896.445","15104.373","15485.741","16560.172","20707.549","21895.657","20285.844","25470.982","32390.611","27986.544","29893.384","39603.6","44590.72","38404.491","38466.83","56292.117","64854.562","","","","",
"Other small states","OSS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","5147.73369370098","8164.92543223308","8371.52344000704","8397.34819097878","9331.34335112353","10342.8127641835","12159.1535825295","11694.3080650381","11453.2770559685","11186.4212959271","11289.7202998141","9921.00849831168","10751.7046545694","11582.4008108272","10347.1168893455","9817.70949442471","10200.7766338389","12408.792841923","12279.6690870643","9656.28523664602","12210.9716376262","13614.9757605178","14117.3258595341","15551.3851165549","15001.8055210499","16770.7648440815","15396.8158553191","15594.3210224537","16234.0660203462","21008.5387562957","23339.9584466019","24093.8220679612","24281.2231941748","25005.273","25962.36","26171.379","28760.281","27058.793","29317.665","30564.445","","","","",
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","14154.62","14656.999","16105.464","18514.683","19035.397","19974.149","20326.181","21572.961","24737.582","23993.181","24337.879","23076.431","18929.054","20036.488","21418.947","23219.444","22838.076","24389.217","26138.376","28250.568","32067.915","34400.127","37385.065","40303.997","42856.229","47175.955","49453.162","53534.533","58213.625","60956.541","68565.566","68242.87","72789.95","78008.091","84839.712","84484.013","94447.252","94711.276","97663.211","100384.125","106449.343","108282.843","114084.037","118895.141","131601.296","136636.087","146074.945","158894.777","159070.793","160284.57","162792.798","163452.858","","","","",
"Panama","PAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","997.424","1103.767","1191.775","1184.441","1243.113","1529.139","1657.484","1697.821","2020.517","2053.52","2203.867","2603.57","2801.588","3241.628","3021.608","3663.333","3611.995","3461.648","2841.925","3193.957","3124.284","3340.637","3292.966","3494.651","2882.262","2629.239","2753.917","3201.291","2929.933","2522.896","2768.585","3245.295","4246.386","3942.025","4338.061","2984.938","4624.087","5647.18","5947.874","5669.182","5790.193","7007.637","5870.867","6153.226","5804.861","6838.955","7370.67","7198.321","7374.337","8599.115","8866.806","9666.212","","","","",
"Peru","PER","CO2 emissions (kt)","EN.ATM.CO2E.KT","8173.743","8643.119","9970.573","10234.597","12266.115","11965.421","13256.205","13655.908","14502.985","15302.391","17784.95","18613.692","18173.652","19757.796","21360.275","21965.33","22442.04","23340.455","22460.375","22273.358","24121.526","24103.191","23670.485","20450.859","20692.881","19512.107","21847.986","25782.677","25107.949","21840.652","21169.591","20417.856","20388.52","23556.808","23230.445","23883.171","24363.548","27407.158","27806.861","29358.002","30296.754","27165.136","27187.138","26380.398","31895.566","37135.709","35063.854","43208.261","41283.086","51363.669","57857.926","53068.824","","","","",
"Philippines","PHL","CO2 emissions (kt)","EN.ATM.CO2E.KT","8335.091","8723.793","10348.274","11485.044","12838.167","13982.271","16123.799","18232.324","22251.356","22860.078","24781.586","27586.841","26442.737","31543.534","30531.442","32526.29","35129.86","36754.341","37476.74","38136.8","37000.03","34664.151","34997.848","35415.886","30993.484","28048.883","29207.655","32683.971","37729.763","39141.558","41763.463","43930.66","48752.765","49482.498","54799.648","60710.852","62162.984","71158.135","69240.294","69159.62","73306.997","71051.792","71337.818","71532.169","74066.066","74832.469","67692.82","69669.333","75943.57","74784.798","81700.76","82012.455","","","","",
"Palau","PLW","CO2 emissions (kt)","EN.ATM.CO2E.KT","14.668","51.338","51.338","55.005","58.672","66.006","66.006","73.34","77.007","132.012","135.679","165.015","172.349","176.016","194.351","194.351","113.677","183.35","110.01","124.678","157.681","157.681","157.681","157.681","157.681","161.348","161.348","161.348","183.35","227.354","234.688","234.688","113.677","110.01","110.01","113.677","117.344","117.344","117.344","117.344","117.344","183.35","183.35","190.684","187.017","190.684","201.685","209.019","209.019","209.019","216.353","223.687","","","","",
"Papua New Guinea","PNG","CO2 emissions (kt)","EN.ATM.CO2E.KT","179.683","201.685","198.018","256.69","267.691","304.361","341.031","436.373","502.379","557.384","693.063","825.075","1268.782","1345.789","1587.811","1532.806","1573.143","1580.477","1675.819","1796.83","1829.833","1932.509","1947.177","2009.516","2046.186","2126.86","2064.521","2335.879","2200.2","2035.185","2141.528","2064.521","2053.52","1994.848","2181.865","2060.854","2189.199","2577.901","2863.927","2445.889","2665.909","3208.625","3487.317","3945.692","4488.408","4385.732","4308.725","6120.223","4796.436","5093.463","4664.424","5229.142","","","","",
"Poland","POL","CO2 emissions (kt)","EN.ATM.CO2E.KT","199767.159","207434.856","216815.042","231219.018","243114.766","247221.806","252678.302","259282.569","276073.762","293653.36","304441.674","313246.141","329952.993","336128.221","346876.198","375559.472","399035.606","419024.423","432056.941","442489.556","464575.897","410062.275","422211.046","422339.391","433894.108","445899.866","453369.545","465353.301","445976.873","423787.856","368397.821","361628.539","354738.246","353242.11","333942.689","344191.954","355743.004","349505.437","325420.581","315714.032","299278.538","301273.386","294823.133","302241.474","304449.008","302615.508","319029","314496.588","315417.005","298244.444","317081.823","317287.175","","","","",
"Puerto Rico","PRI","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64927.902","71095.796","76698.972","79474.891","76108.585","77777.07","79482.225","83013.546","84557.353","70369.73","78081.431","75228.505","72492.923","73578.355","","","","",
"Portugal","PRT","CO2 emissions (kt)","EN.ATM.CO2E.KT","8225.081","9090.493","9303.179","10025.578","11023.002","11598.721","11851.744","12409.128","13010.516","14612.995","15258.387","16406.158","18349.668","20003.485","20714.883","21356.608","22423.705","22728.066","22742.734","25030.942","26985.453","27227.475","29255.326","30179.41","29064.642","27407.158","30520.441","31536.2","32925.993","41209.746","42196.169","43934.327","48195.381","46812.922","47568.324","51924.72","50732.945","53233.839","58055.944","64689.547","62966.057","62863.381","66820.074","61275.57","63175.076","65309.27","59108.373","60864.866","55364.366","54517.289","49588.841","49724.52","","","","",
"Paraguay","PRY","CO2 emissions (kt)","EN.ATM.CO2E.KT","304.361","363.033","392.369","410.704","432.706","550.05","513.38","487.711","590.387","520.714","744.401","634.391","715.065","869.079","953.42","839.743","1056.096","1184.441","1488.802","1367.791","1532.806","1444.798","1404.461","1455.799","1543.807","1606.146","1749.159","1976.513","2255.205","2343.213","2262.539","2233.203","2621.905","2951.935","3498.318","3964.027","3751.341","4195.048","4503.076","4503.076","3689.002","3821.014","3898.021","4070.37","4088.705","3832.015","3986.029","4136.376","4352.729","4517.744","5075.128","5298.815","","","","",
"Pacific island small states","PSS","CO2 emissions (kt)","EN.ATM.CO2E.KT","309.514118318166","332.612186849373","413.517853920841","433.591536150008","678.490459345847","586.151521091678","590.166257537511","666.446250008346","710.608350912514","762.799924708348","891.271490975017","991.639902120853","1043.83147591669","1124.12620483336","1184.34725152086","1156.24409640002","891.271490975018","1328.87776357086","1212.45040664169","1421.21670182503","1409.17249248753","1758.45456327504","1481.43774851253","1373.03986447503","1228.50935242502","1308.80408134169","1268.65671688336","1136.17041417086","1276.68618977503","1417.20196537919","1650.05667923753","1517.74081344962","1420.44973566439","1478.82438233552","1537.19902900666","1618.92353434626","1665.62325168317","1517.74081344962","1480.81281312238","1643.29601456224","1720.84481524944","2086.43201848913","1805.7792160021","1864.86401652568","2119.66721878365","2356.00642087799","2396.62722123796","2308.00002045258","2171.36641924179","2023.65441793282","2452.01922172882","2448.3264216961","","","","",
"French Polynesia","PYF","CO2 emissions (kt)","EN.ATM.CO2E.KT","36.67","58.672","47.671","66.006","66.006","84.341","121.011","139.346","154.014","161.348","194.351","227.354","216.353","209.019","216.353","212.686","264.024","275.025","311.695","282.359","293.36","330.03","337.364","421.705","458.375","586.72","605.055","608.722","572.052","608.722","630.724","638.058","645.392","616.056","539.049","572.052","579.386","597.721","594.054","583.053","630.724","737.067","737.067","799.406","788.405","850.744","850.744","843.41","869.079","872.746","883.747","858.078","","","","",
"Qatar","QAT","CO2 emissions (kt)","EN.ATM.CO2E.KT","176.016","161.348","190.684","6138.558","6274.237","6292.572","6277.904","6688.608","7080.977","7172.652","7568.688","9152.832","10784.647","12467.8","10487.62","10956.996","10384.944","9926.569","10531.624","14359.972","13098.524","12860.169","12354.123","11268.691","12332.121","12405.461","13296.542","11499.712","11928.751","14326.969","11774.737","17674.94","26802.103","30722.126","30223.414","30824.802","31825.893","36288.632","32401.612","31407.855","34730.157","30362.76","28481.589","36156.62","44392.702","51880.716","56735.824","65239.597","67505.803","71341.485","75279.843","83875.291","","","","",
"Romania","ROU","CO2 emissions (kt)","EN.ATM.CO2E.KT","53450.192","55775.07","63879.14","69529.987","72115.222","78723.156","84183.319","92129.708","100189.774","111649.149","120112.585","125829.438","132422.704","144960.177","150944.721","162257.416","174765.553","178399.55","193903.626","196074.49","196617.206","198153.679","195773.796","200562.898","189272.205","194343.666","202147.042","212165.286","212777.675","214141.799","158861.774","137530.835","123262.538","120699.305","115415.158","127101.887","126691.183","114447.07","102232.293","89639.815","89984.513","95672.03","92173.712","95939.721","95400.672","95675.697","102595.326","101627.238","95668.363","81422.068","79335.545","84832.378","","","","",
"Russian Federation","RUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2081840.241","1941203.457","1701132.301","1634312.227","1615804.878","1528849.307","1498343.534","1533968.439","1558111.967","1558001.957","1557660.926","1604968.893","1602955.71","1615687.534","1669618.103","1667597.586","1715638.953","1574367.778","1742540.065","1808073.022","","","","",
"Rwanda","RWA","CO2 emissions (kt)","EN.ATM.CO2E.KT","106.343","139.346","84.341","84.341","36.67","47.671","44.004","40.337","55.005","58.672","58.672","62.339","66.006","69.673","73.34","176.016","267.691","267.691","289.693","297.027","495.045","601.388","608.722","696.73","634.391","616.056","597.721","616.056","696.73","689.396","542.716","487.711","487.711","495.045","473.043","462.042","480.377","498.712","487.711","509.713","528.048","531.715","531.715","520.714","528.048","528.048","528.048","557.384","542.716","575.719","590.387","663.727","","","","",
"South Asia","SAS","CO2 emissions (kt)","EN.ATM.CO2E.KT","139487.691739442","150116.494622559","165280.303006033","178494.691469747","175458.953579434","192549.860280533","198885.475019752","201136.236568329","219942.186366774","223580.607514722","228245.822360864","237639.343483893","245637.662","254691.485","263356.606","285677.635","297283.69","351551.623","356164.709","373472.949","394066.821","423699.848","451528.711","488844.103","506618.052","556148.221","594464.704","635212.408","685615.323","744716.362","782138.097","830025.449999999","882584.561","918000.447","977717.542","1037078.938","1132072.573","1175992.232","1205474.912","1283530.674","1336133.789","1360090.3","1390350.384","1450734.873","1536986.38","1603095.056","1716152.333","1835663.53","2022596.189","2203922.005","2197647.768","2328350.649","","","","",
"Saudi Arabia","SAU","CO2 emissions (kt)","EN.ATM.CO2E.KT","2676.91","3571.658","6255.902","6945.298","7047.974","4220.717","6413.583","25507.652","29104.979","35302.209","45291.117","59808.77","70344.061","95136.648","98788.98","83336.242","101550.231","118176.409","115132.799","138135.89","169404.399","175491.619","158091.704","161050.973","155715.488","172653.361","204878.957","190706.002","202554.079","203738.52","217948.145","267768.007","285534.622","313818.193","309018.09","236253.809","258750.854","216239.323","207680.545","226459.252","296935.325","297214.017","326407.004","327272.416","395834.315","397642.146","432739.003","393535.106","418239.685","484880.076","533093.792","520277.627","","","","",
"Sudan","SDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","1360.457","1386.126","1485.135","1679.486","1859.169","2427.554","2643.907","3186.623","3105.949","4184.047","4855.108","4983.453","5379.489","5427.16","5683.85","4239.052","3755.008","3806.346","3439.646","3571.658","3747.674","3641.331","3828.348","3909.022","3505.652","4074.037","4250.053","3351.638","4847.774","3758.675","5559.172","5386.823","4756.099","2907.931","4444.404","4602.085","4268.388","5419.826","4697.427","5093.463","5533.503","6369.579","8118.738","9072.158","11382.368","10707.64","11503.379","13113.192","13930.933","15427.069","15779.101","16578.507","","","","",
"Senegal","SEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","828.742","814.074","814.074","861.745","924.084","1694.154","1719.823","700.397","","491.378","1309.119","1353.123","1455.799","1551.141","1851.835","2581.568","1774.828","2244.204","2629.239","2900.597","3351.638","3296.633","3054.611","2632.906","3307.634","2676.91","2662.242","2453.223","2742.916","3696.336","3182.956","3424.978","3479.983","3593.66","3901.688","3494.651","3740.34","3263.63","3428.645","3700.003","3938.358","4330.727","4547.08","5012.789","5280.48","5859.866","4789.102","5335.485","5441.828","5848.865","8272.752","7858.381","","","","",
"Singapore","SGP","CO2 emissions (kt)","EN.ATM.CO2E.KT","1393.46","2093.857","2577.901","3399.309","3703.67","2530.23","674.728","3058.278","5419.826","7205.655","18210.322","16593.175","22240.355","21220.929","21968.997","24543.231","30036.397","28309.24","33164.348","36123.617","31433.524","26849.774","29750.371","34997.848","33402.703","33417.371","35027.184","32599.63","36105.282","41888.141","46941.267","47425.311","50267.236","54627.299","65367.942","47109.949","55305.694","69240.294","57293.208","50069.218","49005.788","49541.17","47230.96","31132.83","28474.255","30359.093","30799.133","18195.654","23846.501","23831.833","13479.892","22394.369","","","","",
"Solomon Islands","SLB","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","14.668","14.668","14.668","18.335","25.669","25.669","33.003","36.67","36.67","40.337","47.671","55.005","66.006","66.006","58.672","62.339","80.674","62.339","110.01","102.676","135.679","121.011","143.013","143.013","150.347","154.014","161.348","157.681","161.348","161.348","161.348","161.348","157.681","154.014","161.348","161.348","161.348","161.348","165.015","165.015","172.349","172.349","179.683","179.683","179.683","179.683","190.684","190.684","194.351","198.018","198.018","","","","",
